id_alerta,gid,classname,view_date,publish_month,sensor,satellite,municipality,mun_geocod,uf,lat,lon,area_ha,areauckm,dentro_area_protegida,uc,score_riesgo,Nivel_Riesgo_Amenaza,municipio_norm
14825,21177_hist,DESMATAMENTO_CR,2022-01-01,2022-01-01,WFI,AMAZONIA-1,Manoel Urbano,1200344,AC,-9.010940912962663,-69.3385072913171,18.28,0.0,0,,4,Moderado,MANOEL URBANO
15607,94782_hist,DESMATAMENTO_CR,2022-01-01,2022-01-01,WFI,AMAZONIA-1,Sena Madureira,1200500,AC,-9.09095586510041,-68.8945682648767,23.83,0.2383,1,RESERVA EXTRATIVISTA DO CAZUMBÁ-IRACEMA,7,Crítico,SENA MADUREIRA
10765,21159_hist,DESMATAMENTO_CR,2022-01-01,2022-01-01,WFI,CBERS-4A,Porto Velho,1100205,RO,-9.866011315803762,-64.90380471792386,42.370000000000005,0.0,0,,5,Alto,PORTO VELHO
41620,21150_hist,DESMATAMENTO_CR,2022-01-01,2022-01-01,WFI,CBERS-4A,Boca do Acre,1300706,AM,-9.411924410135953,-67.37136862443896,11.65,0.0,0,,4,Moderado,BOCA DO ACRE
9017,21157_hist,DESMATAMENTO_CR,2022-01-01,2022-01-01,WFI,CBERS-4A,Porto Velho,1100205,RO,-9.69502120888447,-65.71310077130146,17.11,0.0,0,,4,Moderado,PORTO VELHO
40486,21188_hist,DESMATAMENTO_CR,2022-01-01,2022-01-01,WFI,CBERS-4A,Porto Velho,1100205,RO,-8.732699257822453,-62.3926324235453,37.03,0.0,0,,5,Alto,PORTO VELHO
37687,21158_hist,DESMATAMENTO_CR,2022-01-01,2022-01-01,WFI,CBERS-4A,Porto Velho,1100205,RO,-9.813822664416207,-64.98296190150904,19.45,0.0,0,,5,Alto,PORTO VELHO
36132,21175_hist,DESMATAMENTO_CR,2022-01-01,2022-01-01,WFI,CBERS-4A,Candeias do Jamari,1100809,RO,-9.328503183561343,-63.45315736286743,6.98,0.0,0,,3,Moderado,CANDEIAS DO JAMARI
6199,21174_hist,DESMATAMENTO_CR,2022-01-01,2022-01-01,WFI,CBERS-4A,Candeias do Jamari,1100809,RO,-9.34642012049956,-63.471696416091554,41.71,0.0,0,,5,Alto,CANDEIAS DO JAMARI
40557,21192_hist,DESMATAMENTO_CR,2022-01-01,2022-01-01,WFI,CBERS-4A,Porto Velho,1100205,RO,-8.706390636726054,-62.45376053499007,15.509999999999998,0.0,0,,4,Moderado,PORTO VELHO
11101,21137_hist,DEGRADACAO,2022-01-01,2022-01-01,WFI,AMAZONIA-1,Manoel Urbano,1200344,AC,-8.768873306494248,-69.4064344398744,15.17,0.0,0,,3,Moderado,MANOEL URBANO
44437,21163_hist,DESMATAMENTO_CR,2022-01-01,2022-01-01,WFI,AMAZONIA-1,Sena Madureira,1200500,AC,-9.073102935897309,-68.94005954899336,14.74,0.0,0,,4,Moderado,SENA MADUREIRA
3472,21237_hist,DESMATAMENTO_CR,2022-01-03,2022-01-01,AWFI,CBERS-4,Rorainopolis,1400472,RR,0.7932384600818825,-60.51321182034606,18.31,0.0,0,,4,Moderado,RORAINOPOLIS
12185,21250_hist,DESMATAMENTO_CR,2022-01-03,2022-01-01,AWFI,CBERS-4,Caracarai,1400209,RR,1.492191842234869,-60.64509264024913,8.94,0.0,0,,3,Moderado,CARACARAI
18388,21235_hist,DESMATAMENTO_CR,2022-01-03,2022-01-01,AWFI,CBERS-4,Rorainopolis,1400472,RR,0.7762983590445959,-60.6298713546199,23.46,0.0,0,,5,Alto,RORAINOPOLIS
2905,21208_hist,DESMATAMENTO_CR,2022-01-03,2022-01-01,WFI,AMAZONIA-1,Santa Cruz do Xingu,5107743,MT,-10.122472668254098,-52.08539296842273,13.900000000000002,0.0,0,,4,Moderado,SANTA CRUZ DO XINGU
9769,21213_hist,DESMATAMENTO_CR,2022-01-03,2022-01-01,WFI,AMAZONIA-1,Marcelandia,5105580,MT,-11.017378848677124,-54.26624376923888,10.33,0.0,0,,4,Moderado,MARCELANDIA
46356,21204_hist,DESMATAMENTO_CR,2022-01-03,2022-01-01,WFI,AMAZONIA-1,Sao Felix do Araguaia,5107859,MT,-11.40135710422754,-52.02593900753315,6.99,0.0,0,,3,Moderado,SAO FELIX DO ARAGUAIA
44391,21206_hist,DESMATAMENTO_CR,2022-01-03,2022-01-01,WFI,AMAZONIA-1,Porto Alegre do Norte,5106778,MT,-10.943215602549508,-52.13344773307722,16.29,0.0,0,,4,Moderado,PORTO ALEGRE DO NORTE
23885,21242_hist,DESMATAMENTO_CR,2022-01-03,2022-01-01,AWFI,CBERS-4,Rorainopolis,1400472,RR,0.8448559330178521,-60.302555479460594,33.81,0.0,0,,5,Alto,RORAINOPOLIS
3254,21243_hist,DEGRADACAO,2022-01-03,2022-01-01,AWFI,CBERS-4,Caracarai,1400209,RR,1.0965055347336805,-60.58793223126954,33.11,0.0,0,,4,Moderado,CARACARAI
40959,21207_hist,DESMATAMENTO_CR,2022-01-03,2022-01-01,WFI,AMAZONIA-1,Porto Alegre do Norte,5106778,MT,-10.532083017705068,-52.139219417218406,16.56,0.0,0,,4,Moderado,PORTO ALEGRE DO NORTE
11519,21244_hist,DESMATAMENTO_CR,2022-01-03,2022-01-01,AWFI,CBERS-4,Caracarai,1400209,RR,1.3398877517146748,-60.67484610415218,12.740000000000002,0.0,0,,4,Moderado,CARACARAI
1742,109713_hist,DESMATAMENTO_CR,2022-01-04,2022-01-01,WFI,AMAZONIA-1,Rorainopolis,1400472,RR,0.9126359652140776,-60.57443154339394,13.7,0.0,0,,4,Moderado,RORAINOPOLIS
47946,21284_hist,DESMATAMENTO_CR,2022-01-04,2022-01-01,WFI,AMAZONIA-1,Xapuri,1200708,AC,-10.536692274634142,-68.53674157852211,11.87,0.0,0,,4,Moderado,XAPURI
46740,21295_hist,DESMATAMENTO_CR,2022-01-04,2022-01-01,AWFI,CBERS-4,Peixoto de Azevedo,5106422,MT,-9.929295305024642,-53.75965690631651,45.23,0.0,0,,5,Alto,PEIXOTO DE AZEVEDO
14296,21304_hist,DESMATAMENTO_CR,2022-01-04,2022-01-01,WFI,AMAZONIA-1,Costa Marques,1100080,RO,-12.341520982491012,-64.05354281159372,13.69,0.0,0,,4,Moderado,COSTA MARQUES
4082,21276_hist,DESMATAMENTO_CR,2022-01-04,2022-01-01,WFI,AMAZONIA-1,Rorainopolis,1400472,RR,0.9347929205857832,-60.52258195496758,24.37,0.0,0,,5,Alto,RORAINOPOLIS
31092,21320_hist,DESMATAMENTO_CR,2022-01-04,2022-01-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-8.960317926710538,-68.73250284323507,14.24,0.0,0,,4,Moderado,BOCA DO ACRE
8683,21266_hist,DESMATAMENTO_CR,2022-01-04,2022-01-01,WFI,AMAZONIA-1,Rorainopolis,1400472,RR,0.7760275166651794,-60.6327895729778,15.63,0.0,0,,4,Moderado,RORAINOPOLIS
33673,21262_hist,DESMATAMENTO_CR,2022-01-04,2022-01-01,WFI,AMAZONIA-1,Canta,1400175,RR,2.1569818007068977,-60.82160373516925,18.51,0.0,0,,4,Moderado,CANTA
34975,21305_hist,DESMATAMENTO_CR,2022-01-04,2022-01-01,WFI,AMAZONIA-1,Rorainopolis,1400472,RR,0.9068249379268384,-60.52178779016264,8.74,0.0,0,,3,Moderado,RORAINOPOLIS
9639,21287_hist,DESMATAMENTO_CR,2022-01-04,2022-01-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.24597015575811,-68.01879134794238,7.1,0.0,0,,3,Moderado,BOCA DO ACRE
7237,21288_hist,DESMATAMENTO_CR,2022-01-04,2022-01-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.225016584442576,-68.17168564708481,8.0,0.0,0,,3,Moderado,BOCA DO ACRE
37382,21261_hist,DESMATAMENTO_CR,2022-01-04,2022-01-01,WFI,AMAZONIA-1,Iracema,1400282,RR,2.1695382519901245,-61.30671151809078,9.1,0.0,0,,3,Moderado,IRACEMA
2064,135913_hist,MINERACAO,2022-01-05,2022-01-01,AWFI,CBERS-4,Japura,1302108,AM,-2.1234288459771693,-68.30800100204942,16.53,0.1653,1,ESTAÇÃO ECOLÓGICA JUAMI-JAPURÁ,6,Crítico,JAPURA
37751,21298_hist,DESMATAMENTO_CR,2022-01-05,2022-01-01,WFI,AMAZONIA-1,Apui,1300144,AM,-7.2611925342516335,-59.53098576764896,11.98,0.0,0,,4,Moderado,APUI
36793,21302_hist,DESMATAMENTO_CR,2022-01-05,2022-01-01,WFI,AMAZONIA-1,Apui,1300144,AM,-6.840016897951609,-59.05535758834998,16.7,0.0,0,,4,Moderado,APUI
32284,21314_hist,DESMATAMENTO_CR,2022-01-05,2022-01-01,WFI,AMAZONIA-1,Sao Felix do Xingu,1507300,PA,-6.37804821055865,-52.2284974910457,25.040000000000003,0.0,0,,5,Alto,SAO FELIX DO XINGU
17523,21493_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Pimenteiras do Oeste,1101468,RO,-13.475451796299568,-60.97206203698434,9.63,0.0,0,,3,Moderado,PIMENTEIRAS DO OESTE
40518,21379_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Candeias do Jamari,1100809,RO,-8.71438377694532,-62.84279901572854,53.620000000000005,0.0,0,,6,Crítico,CANDEIAS DO JAMARI
40532,21481_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Aripuana,5101407,MT,-10.470616768751777,-59.44564494450933,233.26,0.0,0,,6,Crítico,ARIPUANA
39028,21414_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Machadinho D'oeste,1100130,RO,-9.253493235899995,-62.23608241286796,8.95,0.0,0,,3,Moderado,MACHADINHO D'OESTE
10201,21375_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Candeias do Jamari,1100809,RO,-8.768096507445723,-62.87879035402024,25.51,0.0,0,,5,Alto,CANDEIAS DO JAMARI
3379,21408_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Parecis,1101450,RO,-12.144853534532404,-61.58214955453965,8.43,0.0,0,,3,Moderado,PARECIS
10958,21443_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Colniza,5103254,MT,-9.161188937992248,-59.37847601250926,11.62,0.0,0,,4,Moderado,COLNIZA
17650,21347_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Monte Negro,1101401,RO,-10.18689106577868,-63.38732560844408,57.69,0.0,0,,6,Crítico,MONTE NEGRO
32189,21435_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Colniza,5103254,MT,-9.230186541951324,-59.526487163517714,57.63,0.0,0,,6,Crítico,COLNIZA
2241,109933_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Comodoro,5103304,MT,-13.987396881552389,-60.3186835024616,11.14,0.0,0,,4,Moderado,COMODORO
3055,21461_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Apui,1300144,AM,-6.92922194726949,-59.22819789510039,41.27,0.0,0,,5,Alto,APUI
5121,21423_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Apui,1300144,AM,-6.985594067831791,-59.29421731330741,35.099999999999994,0.0,0,,5,Alto,APUI
3013,21433_hist,DEGRADACAO,2022-01-06,2022-01-01,AWFI,CBERS-4,Porto Velho,1100205,RO,-8.643630524427985,-62.59794053652736,35.120000000000005,0.0,0,,4,Moderado,PORTO VELHO
26112,21452_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Aripuana,5101407,MT,-10.412327496685002,-59.55651407211364,29.92,0.0,0,,5,Alto,ARIPUANA
20287,21405_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Manicore,1302702,AM,-7.98004666848312,-61.54287371240776,12.86,0.0,0,,4,Moderado,MANICORE
15860,21418_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Machadinho D'oeste,1100130,RO,-9.15785576122492,-62.185586967251936,12.77,0.0,0,,4,Moderado,MACHADINHO D'OESTE
34448,21420_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Ji-Parana,1100122,RO,-10.647611093081755,-61.74149331270485,10.48,0.0,0,,4,Moderado,JI-PARANA
12757,21394_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Manicore,1302702,AM,-7.912514418630707,-61.58413276034352,8.649999999999999,0.0,0,,3,Moderado,MANICORE
16966,21450_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Colniza,5103254,MT,-9.190768015169905,-59.47195432484374,25.67,0.0,0,,5,Alto,COLNIZA
5111,21355_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Itapua do Oeste,1101104,RO,-9.443240613244916,-63.19470309718857,0.77,0.0,0,,3,Moderado,ITAPUA DO OESTE
17118,21326_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Sao Francisco do Guapore,1101492,RO,-12.185071393613423,-63.51671153983924,25.24,0.0,0,,5,Alto,SAO FRANCISCO DO GUAPORE
13674,21354_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Alto Paraiso,1100403,RO,-9.45271453428903,-63.19480495424042,47.08,0.0,0,,5,Alto,ALTO PARAISO
27128,21409_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Porto Velho,1100205,RO,-8.586035561024438,-62.657250837119165,19.39,0.0,0,,5,Alto,PORTO VELHO
17091,21480_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Presidente Figueiredo,1303536,AM,-1.526463721553306,-60.33188235565544,12.15,0.0,0,,4,Moderado,PRESIDENTE FIGUEIREDO
5695,21415_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Machadinho D'oeste,1100130,RO,-9.237988427147972,-62.19696950243155,21.05,0.0,0,,5,Alto,MACHADINHO D'OESTE
14933,21479_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Presidente Figueiredo,1303536,AM,-1.5319565589676134,-60.31396294724988,9.55,0.0,0,,3,Moderado,PRESIDENTE FIGUEIREDO
30236,21329_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Sao Francisco do Guapore,1101492,RO,-12.27319679868653,-63.543775627679246,22.68,0.0,0,,5,Alto,SAO FRANCISCO DO GUAPORE
44148,21336_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Candeias do Jamari,1100809,RO,-8.87188548798516,-63.00151348968005,7.77,0.0,0,,3,Moderado,CANDEIAS DO JAMARI
13208,21399_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Porto Velho,1100205,RO,-8.334654018703942,-62.94154414203564,7.99,0.0,0,,3,Moderado,PORTO VELHO
37540,21462_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Juara,5105101,MT,-10.384147950340378,-57.82859298213391,11.59,0.0,0,,4,Moderado,JUARA
17766,21385_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Candeias do Jamari,1100809,RO,-8.648183547971684,-62.85824284824825,37.27,0.0,0,,5,Alto,CANDEIAS DO JAMARI
44804,21486_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Presidente Figueiredo,1303536,AM,-1.6027019787268422,-60.27226470628636,10.52,0.0,0,,4,Moderado,PRESIDENTE FIGUEIREDO
4689,21477_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Apui,1300144,AM,-6.889863761361605,-59.63219239149172,19.93,0.0,0,,5,Alto,APUI
39516,21454_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Colniza,5103254,MT,-9.16698839490843,-59.38483371394269,14.16,0.0,0,,4,Moderado,COLNIZA
3913,21398_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Manicore,1302702,AM,-7.892108775901272,-61.68739382846073,10.34,0.0,0,,4,Moderado,MANICORE
30051,21360_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Itapua do Oeste,1101104,RO,-9.30843677635397,-63.12606912873622,12.13,0.0,0,,4,Moderado,ITAPUA DO OESTE
26070,21396_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Manicore,1302702,AM,-7.897578931232985,-61.56078935364002,14.36,0.0,0,,4,Moderado,MANICORE
13081,21429_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Ministro Andreazza,1101203,RO,-11.154940036491976,-61.5656562487086,7.829999999999999,0.0,0,,3,Moderado,MINISTRO ANDREAZZA
41218,21484_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Careiro da Varzea,1301159,AM,-3.326141793897127,-59.79090624548858,21.77,0.0,0,,5,Alto,CAREIRO DA VARZEA
6009,21361_hist,DESMATAMENTO_CR,2022-01-06,2022-01-01,AWFI,CBERS-4,Itapua do Oeste,1101104,RO,-9.440319438015438,-63.1123201770665,8.559999999999999,0.0,0,,3,Moderado,ITAPUA DO OESTE
17514,21544_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Nova Mamore,1100338,RO,-10.340149103532836,-64.44781671267798,18.67,0.0,0,,4,Moderado,NOVA MAMORE
37143,21602_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,AWFI,CBERS-4,Guajara,1301654,AM,-7.327377668014555,-72.7575795773537,8.09,0.0,0,,3,Moderado,GUAJARA
30196,21519_hist,CICATRIZ_DE_QUEIMADA,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Guajara-Mirim,1100106,RO,-11.487459749202024,-64.93856663350229,7.8,0.0,0,,1,Bajo,GUAJARA-MIRIM
37662,21614_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,AWFI,CBERS-4,Guajara,1301654,AM,-7.372529117900191,-72.52893270443403,14.38,0.0,0,,4,Moderado,GUAJARA
43726,21534_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.838794467619168,-64.79798413748026,6.660000000000001,0.0,0,,3,Moderado,PORTO VELHO
28388,21564_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.703765610808272,-64.02402606907239,13.19,0.0,0,,4,Moderado,PORTO VELHO
43794,21587_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,AWFI,CBERS-4,Pacaja,1505486,PA,-3.320494124112612,-50.156888617297845,7.829999999999999,0.0,0,,3,Moderado,PACAJA
13973,21606_hist,DEGRADACAO,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Pimenteiras do Oeste,1101468,RO,-13.33829154716706,-60.97126258516064,18.03,0.0,0,,3,Moderado,PIMENTEIRAS DO OESTE
19636,21573_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.981608378733922,-64.98611832354257,12.25,0.0,0,,4,Moderado,PORTO VELHO
46718,21680_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,AWFI,CBERS-4,Guajara,1301654,AM,-7.331437558705088,-72.50653625270715,14.04,0.0,0,,4,Moderado,GUAJARA
17066,21532_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Nova Mamore,1100338,RO,-10.11117543109929,-64.42773795892315,68.05,0.0,0,,6,Crítico,NOVA MAMORE
49185,21499_hist,CICATRIZ_DE_QUEIMADA,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Guajara-Mirim,1100106,RO,-11.47685961173762,-64.91468444315399,47.07,0.0,0,,3,Moderado,GUAJARA-MIRIM
10064,21611_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,AWFI,CBERS-4,Sao Felix do Xingu,1507300,PA,-6.463640707226007,-52.89116513321562,47.77,0.0,0,,5,Alto,SAO FELIX DO XINGU
11815,21555_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Nova Mamore,1100338,RO,-10.271709099002782,-64.22142211861753,6.64,0.0,0,,3,Moderado,NOVA MAMORE
43176,21593_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,AWFI,CBERS-4,Açailandia,2100055,MA,-4.852289225996193,-47.67416126661204,10.05,0.0,0,,3,Moderado,ACAILANDIA
31515,21595_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.503220040857869,-64.53577459344484,8.91,0.0,0,,3,Moderado,PORTO VELHO
31262,21528_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Nova Mamore,1100338,RO,-10.67367938122464,-64.14350391244318,13.96,0.0,0,,4,Moderado,NOVA MAMORE
6674,21536_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.758509354939886,-64.87665047559251,17.18,0.0,0,,4,Moderado,PORTO VELHO
22065,21504_hist,CICATRIZ_DE_QUEIMADA,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Guajara-Mirim,1100106,RO,-11.489539879622432,-64.91695403844541,104.28,0.0,0,,4,Moderado,GUAJARA-MIRIM
3540,21571_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.470398496523416,-64.36873407195016,65.95,0.0,0,,6,Crítico,PORTO VELHO
12410,21598_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Alto Paraiso,1100403,RO,-9.593478064508146,-63.35055706245899,10.76,0.0,0,,4,Moderado,ALTO PARAISO
39974,21560_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.765147280216777,-64.49436203508048,13.77,0.0,0,,4,Moderado,PORTO VELHO
32575,21547_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Campo Novo de Rondonia,1100700,RO,-10.305987043754124,-64.13272123466581,9.07,0.0,0,,3,Moderado,CAMPO NOVO DE RONDONIA
35664,21563_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.754448804539388,-64.42309494299857,16.16,0.0,0,,4,Moderado,PORTO VELHO
26310,21512_hist,CICATRIZ_DE_QUEIMADA,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Guajara-Mirim,1100106,RO,-11.495855700028583,-64.89931434890974,44.78,0.0,0,,3,Moderado,GUAJARA-MIRIM
33241,21541_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Campo Novo de Rondonia,1100700,RO,-10.36525677246798,-64.09993652048384,13.66,0.0,0,,4,Moderado,CAMPO NOVO DE RONDONIA
39303,21649_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,AWFI,CBERS-4,Mancio Lima,1200336,AC,-7.652715657733454,-73.2480030236784,20.72,0.0,0,,5,Alto,MANCIO LIMA
39849,21526_hist,DESMATAMENTO_CR,2022-01-07,2022-01-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.852876341730353,-64.91276171266985,19.39,0.0,0,,5,Alto,PORTO VELHO
14926,21636_hist,DESMATAMENTO_CR,2022-01-08,2022-01-01,AWFI,CBERS-4,Feijo,1200302,AC,-8.389010630359158,-70.41969501010482,6.460000000000001,0.0,0,,3,Moderado,FEIJO
44275,21628_hist,DESMATAMENTO_CR,2022-01-08,2022-01-01,AWFI,CBERS-4,Feijo,1200302,AC,-8.370056223742093,-70.39276382466876,23.28,0.0,0,,5,Alto,FEIJO
2539,21631_hist,DESMATAMENTO_CR,2022-01-10,2022-01-01,AWFI,CBERS-4,Pacaja,1505486,PA,-3.44490807162206,-50.13732522909253,12.49,0.0,0,,4,Moderado,PACAJA
41462,21944_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Caroebe,1400233,RR,0.8205296796919828,-59.342184034849225,17.51,0.0,0,,4,Moderado,CAROEBE
29457,21692_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Rorainopolis,1400472,RR,-0.1480445620968697,-60.75807908327746,22.64,0.0,0,,5,Alto,RORAINOPOLIS
17341,21841_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Rorainopolis,1400472,RR,0.8672480638380726,-60.61536482693374,10.76,0.0,0,,4,Moderado,RORAINOPOLIS
16057,21731_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Caroebe,1400233,RR,0.7125631547475972,-59.72841346521123,9.49,0.0,0,,3,Moderado,CAROEBE
7868,22001_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,AMAZONIA-1,Goianesia do Para,1503093,PA,-3.9455561173247418,-48.94472688367348,12.39,0.0,0,,4,Moderado,GOIANESIA DO PARA
35613,21828_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Rorainopolis,1400472,RR,0.0547606443045999,-60.433308987208,7.81,0.0,0,,3,Moderado,RORAINOPOLIS
5780,21851_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Iracema,1400282,RR,2.169300621182386,-61.69447202790746,35.02,0.0,0,,5,Alto,IRACEMA
17081,21720_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Caroebe,1400233,RR,0.6681985255802853,-59.64398269423824,8.88,0.0,0,,3,Moderado,CAROEBE
23500,21893_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Sao Joao da Baliza,1400506,RR,0.847107138096105,-59.893638950915566,20.8,0.0,0,,5,Alto,SAO JOAO DA BALIZA
9198,22013_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,AMAZONIA-1,Itinga do Maranhao,2105427,MA,-4.023060521748503,-47.013974065550805,26.17,0.0,0,,5,Alto,ITINGA DO MARANHAO
22416,21895_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Sao Joao da Baliza,1400506,RR,0.8728224188813272,-59.86445730018425,8.07,0.0,0,,3,Moderado,SAO JOAO DA BALIZA
41262,21708_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Caroebe,1400233,RR,0.6216982300695998,-59.733199511931794,10.1,0.0,0,,3,Moderado,CAROEBE
35248,21715_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Rorainopolis,1400472,RR,0.0140402452443594,-60.539951968839446,9.29,0.0,0,,3,Moderado,RORAINOPOLIS
14824,21933_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Caroebe,1400233,RR,0.9675621397839734,-59.49217097257679,6.97,0.0,0,,3,Moderado,CAROEBE
20455,21725_hist,DESMATAMENTO_CR,2022-01-11,2022-01-01,WFI,CBERS-4A,Caroebe,1400233,RR,0.6958737994435152,-59.53265663529936,7.68,0.0,0,,3,Moderado,CAROEBE
